#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.213264E+00   0.127381E+05   0.879840E+04   0.163532E+01   0.163260E+01   0.000000E+00   0.121161E+05   0.121161E+05   0.121161E+05  -0.278376E-01   0.119571E+05   0.114047E+05   0.468204E+01
   0.215407E+00   0.125446E+05   0.860907E+04   0.157700E+01   0.157437E+01   0.000000E+00   0.119232E+05   0.119232E+05   0.119233E+05  -0.273946E-01   0.117683E+05   0.112137E+05   0.465383E+01
   0.217572E+00   0.123569E+05   0.844122E+04   0.152158E+01   0.151905E+01   0.000000E+00   0.117387E+05   0.117387E+05   0.117387E+05  -0.269705E-01   0.115870E+05   0.110343E+05   0.459228E+01
   0.219758E+00   0.121756E+05   0.829617E+04   0.146905E+01   0.146660E+01   0.000000E+00   0.115630E+05   0.115630E+05   0.115631E+05  -0.265669E-01   0.114140E+05   0.108672E+05   0.449793E+01
   0.221967E+00   0.120009E+05   0.817422E+04   0.141931E+01   0.141695E+01   0.000000E+00   0.113967E+05   0.113967E+05   0.113967E+05  -0.261847E-01   0.112495E+05   0.107125E+05   0.437294E+01
   0.224198E+00   0.118329E+05   0.807453E+04   0.137223E+01   0.136995E+01   0.000000E+00   0.112395E+05   0.112395E+05   0.112395E+05  -0.258236E-01   0.110936E+05   0.105700E+05   0.422098E+01
   0.226451E+00   0.116715E+05   0.799520E+04   0.132763E+01   0.132542E+01   0.000000E+00   0.110911E+05   0.110911E+05   0.110911E+05  -0.254825E-01   0.109458E+05   0.104388E+05   0.404702E+01
   0.228727E+00   0.115161E+05   0.793328E+04   0.128526E+01   0.128312E+01   0.000000E+00   0.109504E+05   0.109504E+05   0.109504E+05  -0.251593E-01   0.108053E+05   0.103172E+05   0.385694E+01
   0.231026E+00   0.113658E+05   0.788505E+04   0.124487E+01   0.124279E+01   0.000000E+00   0.108162E+05   0.108162E+05   0.108163E+05  -0.248511E-01   0.106709E+05   0.102034E+05   0.365736E+01
   0.233348E+00   0.112197E+05   0.784619E+04   0.120618E+01   0.120416E+01   0.000000E+00   0.106871E+05   0.106871E+05   0.106871E+05  -0.245543E-01   0.105413E+05   0.100952E+05   0.345512E+01
   0.235693E+00   0.110768E+05   0.781214E+04   0.116892E+01   0.116697E+01   0.000000E+00   0.105613E+05   0.105613E+05   0.105614E+05  -0.242654E-01   0.104150E+05   0.999030E+04   0.325700E+01
   0.238061E+00   0.109360E+05   0.777832E+04   0.113285E+01   0.113095E+01   0.000000E+00   0.104374E+05   0.104374E+05   0.104375E+05  -0.239808E-01   0.102906E+05   0.988637E+04   0.306927E+01
   0.240454E+00   0.107965E+05   0.774051E+04   0.109774E+01   0.109591E+01   0.000000E+00   0.103140E+05   0.103140E+05   0.103140E+05  -0.236971E-01   0.101668E+05   0.978141E+04   0.289742E+01
   0.242871E+00   0.106575E+05   0.769496E+04   0.106344E+01   0.106166E+01   0.000000E+00   0.101898E+05   0.101898E+05   0.101898E+05  -0.234117E-01   0.100427E+05   0.967370E+04   0.274588E+01
   0.245311E+00   0.105185E+05   0.763863E+04   0.102979E+01   0.102806E+01   0.000000E+00   0.100638E+05   0.100638E+05   0.100638E+05  -0.231222E-01   0.991713E+04   0.956186E+04   0.261778E+01
   0.247777E+00   0.103789E+05   0.756924E+04   0.996700E+00   0.995030E+00   0.000000E+00   0.993525E+04   0.993525E+04   0.993528E+04  -0.228269E-01   0.978956E+04   0.944484E+04   0.251478E+01
   0.250267E+00   0.102383E+05   0.748542E+04   0.964110E+00   0.962495E+00   0.000000E+00   0.980362E+04   0.980362E+04   0.980365E+04  -0.225245E-01   0.965944E+04   0.932201E+04   0.243709E+01
   0.252782E+00   0.100964E+05   0.738668E+04   0.931991E+00   0.930430E+00   0.000000E+00   0.966857E+04   0.966857E+04   0.966860E+04  -0.222142E-01   0.952642E+04   0.919310E+04   0.238349E+01
   0.255323E+00   0.995315E+04   0.727356E+04   0.900354E+00   0.898846E+00   0.000000E+00   0.953006E+04   0.953006E+04   0.953008E+04  -0.218960E-01   0.939043E+04   0.905829E+04   0.235141E+01
   0.257889E+00   0.980848E+04   0.714749E+04   0.869232E+00   0.867777E+00   0.000000E+00   0.938833E+04   0.938833E+04   0.938835E+04  -0.215703E-01   0.925163E+04   0.891818E+04   0.233718E+01
   0.260481E+00   0.966272E+04   0.701086E+04   0.838701E+00   0.837297E+00   0.000000E+00   0.924400E+04   0.924400E+04   0.924403E+04  -0.212387E-01   0.911055E+04   0.877388E+04   0.233628E+01
   0.263099E+00   0.951640E+04   0.686682E+04   0.808858E+00   0.807506E+00   0.000000E+00   0.909804E+04   0.909804E+04   0.909807E+04  -0.209034E-01   0.896804E+04   0.862691E+04   0.234368E+01
   0.265743E+00   0.937030E+04   0.671904E+04   0.779820E+00   0.778517E+00   0.000000E+00   0.895168E+04   0.895168E+04   0.895171E+04  -0.205671E-01   0.882522E+04   0.847911E+04   0.235418E+01
   0.268414E+00   0.922528E+04   0.657144E+04   0.751698E+00   0.750443E+00   0.000000E+00   0.880625E+04   0.880625E+04   0.880628E+04  -0.202330E-01   0.868329E+04   0.833242E+04   0.236280E+01
   0.271111E+00   0.908224E+04   0.642785E+04   0.724597E+00   0.723388E+00   0.000000E+00   0.866313E+04   0.866313E+04   0.866315E+04  -0.199041E-01   0.854350E+04   0.818877E+04   0.236507E+01
   0.273836E+00   0.894195E+04   0.629168E+04   0.698597E+00   0.697432E+00   0.000000E+00   0.852349E+04   0.852349E+04   0.852351E+04  -0.195833E-01   0.840696E+04   0.804983E+04   0.235735E+01
   0.276588E+00   0.880501E+04   0.616567E+04   0.673748E+00   0.672625E+00   0.000000E+00   0.838828E+04   0.838828E+04   0.838830E+04  -0.192726E-01   0.827449E+04   0.791689E+04   0.233704E+01
   0.279368E+00   0.867178E+04   0.605167E+04   0.650059E+00   0.648976E+00   0.000000E+00   0.825808E+04   0.825808E+04   0.825810E+04  -0.189735E-01   0.814665E+04   0.779075E+04   0.230274E+01
   0.282175E+00   0.854246E+04   0.595068E+04   0.627516E+00   0.626470E+00   0.000000E+00   0.813323E+04   0.813323E+04   0.813325E+04  -0.186866E-01   0.802372E+04   0.767180E+04   0.225427E+01
   0.285011E+00   0.841711E+04   0.586274E+04   0.606076E+00   0.605066E+00   0.000000E+00   0.801378E+04   0.801378E+04   0.801380E+04  -0.184122E-01   0.790575E+04   0.756002E+04   0.219265E+01
   0.287876E+00   0.829565E+04   0.578705E+04   0.585677E+00   0.584701E+00   0.000000E+00   0.789956E+04   0.789956E+04   0.789957E+04  -0.181497E-01   0.779262E+04   0.745500E+04   0.211992E+01
   0.290769E+00   0.817795E+04   0.572204E+04   0.566241E+00   0.565297E+00   0.000000E+00   0.779018E+04   0.779018E+04   0.779019E+04  -0.178984E-01   0.768402E+04   0.735602E+04   0.203899E+01
   0.293691E+00   0.806368E+04   0.566546E+04   0.547671E+00   0.546758E+00   0.000000E+00   0.768501E+04   0.768501E+04   0.768503E+04  -0.176568E-01   0.757940E+04   0.726204E+04   0.195327E+01
   0.296643E+00   0.795237E+04   0.561455E+04   0.529864E+00   0.528979E+00   0.000000E+00   0.758324E+04   0.758324E+04   0.758326E+04  -0.174230E-01   0.747805E+04   0.717174E+04   0.186645E+01
   0.299624E+00   0.784340E+04   0.556624E+04   0.512707E+00   0.511851E+00   0.000000E+00   0.748385E+04   0.748385E+04   0.748386E+04  -0.171946E-01   0.737906E+04   0.708365E+04   0.178215E+01
   0.302635E+00   0.773604E+04   0.551742E+04   0.496095E+00   0.495266E+00   0.000000E+00   0.738573E+04   0.738573E+04   0.738575E+04  -0.169692E-01   0.728143E+04   0.699620E+04   0.170360E+01
   0.305677E+00   0.762956E+04   0.546526E+04   0.479930E+00   0.479128E+00   0.000000E+00   0.728783E+04   0.728783E+04   0.728784E+04  -0.167442E-01   0.718416E+04   0.690794E+04   0.163338E+01
   0.308749E+00   0.752337E+04   0.540752E+04   0.464141E+00   0.463364E+00   0.000000E+00   0.718929E+04   0.718929E+04   0.718930E+04  -0.165178E-01   0.708649E+04   0.681776E+04   0.157326E+01
   0.311852E+00   0.741708E+04   0.534275E+04   0.448680E+00   0.447930E+00   0.000000E+00   0.708956E+04   0.708956E+04   0.708957E+04  -0.162887E-01   0.698787E+04   0.672493E+04   0.152405E+01
   0.314986E+00   0.731053E+04   0.527035E+04   0.433530E+00   0.432805E+00   0.000000E+00   0.698840E+04   0.698840E+04   0.698841E+04  -0.160563E-01   0.688810E+04   0.662922E+04   0.148557E+01
   0.318152E+00   0.720367E+04   0.519059E+04   0.418686E+00   0.417986E+00   0.000000E+00   0.688582E+04   0.688582E+04   0.688583E+04  -0.158206E-01   0.678716E+04   0.653075E+04   0.145675E+01
   0.321349E+00   0.709663E+04   0.510445E+04   0.404166E+00   0.403490E+00   0.000000E+00   0.678208E+04   0.678208E+04   0.678209E+04  -0.155822E-01   0.668527E+04   0.643001E+04   0.143578E+01
   0.324579E+00   0.698960E+04   0.501356E+04   0.389996E+00   0.389344E+00   0.000000E+00   0.667759E+04   0.667759E+04   0.667760E+04  -0.153422E-01   0.658278E+04   0.632775E+04   0.142030E+01
   0.327841E+00   0.688292E+04   0.491998E+04   0.376214E+00   0.375585E+00   0.000000E+00   0.657298E+04   0.657298E+04   0.657299E+04  -0.151018E-01   0.648025E+04   0.622493E+04   0.140771E+01
   0.331136E+00   0.677703E+04   0.482609E+04   0.362858E+00   0.362252E+00   0.000000E+00   0.646898E+04   0.646898E+04   0.646899E+04  -0.148629E-01   0.637832E+04   0.612269E+04   0.139539E+01
   0.334464E+00   0.667250E+04   0.473431E+04   0.349971E+00   0.349387E+00   0.000000E+00   0.636647E+04   0.636647E+04   0.636648E+04  -0.146273E-01   0.627779E+04   0.602226E+04   0.138100E+01
   0.337825E+00   0.656989E+04   0.464682E+04   0.337589E+00   0.337026E+00   0.000000E+00   0.626625E+04   0.626625E+04   0.626626E+04  -0.143971E-01   0.617942E+04   0.592473E+04   0.136273E+01
   0.341220E+00   0.646961E+04   0.456524E+04   0.325731E+00   0.325187E+00   0.000000E+00   0.616892E+04   0.616892E+04   0.616893E+04  -0.141735E-01   0.608375E+04   0.583091E+04   0.133939E+01
   0.344650E+00   0.637182E+04   0.449046E+04   0.314392E+00   0.313867E+00   0.000000E+00   0.607476E+04   0.607476E+04   0.607477E+04  -0.139571E-01   0.599103E+04   0.574115E+04   0.131053E+01
   0.348114E+00   0.627652E+04   0.442258E+04   0.303555E+00   0.303048E+00   0.000000E+00   0.598379E+04   0.598379E+04   0.598380E+04  -0.137481E-01   0.590129E+04   0.565546E+04   0.127647E+01
   0.351612E+00   0.618361E+04   0.436110E+04   0.293191E+00   0.292702E+00   0.000000E+00   0.589584E+04   0.589584E+04   0.589585E+04  -0.135460E-01   0.581436E+04   0.557351E+04   0.123813E+01
   0.355146E+00   0.609297E+04   0.430499E+04   0.283267E+00   0.282794E+00   0.000000E+00   0.581066E+04   0.581066E+04   0.581067E+04  -0.133503E-01   0.573004E+04   0.549486E+04   0.119696E+01
   0.358715E+00   0.600442E+04   0.425285E+04   0.273740E+00   0.273283E+00   0.000000E+00   0.572786E+04   0.572786E+04   0.572787E+04  -0.131601E-01   0.564800E+04   0.541886E+04   0.115467E+01
   0.362320E+00   0.591769E+04   0.420298E+04   0.264569E+00   0.264127E+00   0.000000E+00   0.564695E+04   0.564695E+04   0.564695E+04  -0.129742E-01   0.556782E+04   0.534472E+04   0.111303E+01
   0.365962E+00   0.583234E+04   0.415353E+04   0.255706E+00   0.255279E+00   0.000000E+00   0.556726E+04   0.556726E+04   0.556727E+04  -0.127911E-01   0.548890E+04   0.527152E+04   0.107367E+01
   0.369640E+00   0.574788E+04   0.410276E+04   0.247108E+00   0.246695E+00   0.000000E+00   0.548812E+04   0.548812E+04   0.548813E+04  -0.126093E-01   0.541058E+04   0.519834E+04   0.103787E+01
   0.373355E+00   0.566391E+04   0.404940E+04   0.238741E+00   0.238342E+00   0.000000E+00   0.540899E+04   0.540899E+04   0.540900E+04  -0.124275E-01   0.533236E+04   0.512449E+04   0.100640E+01
   0.377107E+00   0.558026E+04   0.399278E+04   0.230587E+00   0.230202E+00   0.000000E+00   0.532960E+04   0.532960E+04   0.532961E+04  -0.122451E-01   0.525402E+04   0.504967E+04   0.979499E+00
   0.380897E+00   0.549696E+04   0.393292E+04   0.222642E+00   0.222270E+00   0.000000E+00   0.525001E+04   0.525001E+04   0.525001E+04  -0.120622E-01   0.517558E+04   0.497395E+04   0.956860E+00
   0.384725E+00   0.541414E+04   0.387038E+04   0.214912E+00   0.214553E+00   0.000000E+00   0.517039E+04   0.517039E+04   0.517039E+04  -0.118793E-01   0.509723E+04   0.489765E+04   0.937722E+00
   0.388592E+00   0.533190E+04   0.380601E+04   0.207403E+00   0.207056E+00   0.000000E+00   0.509097E+04   0.509097E+04   0.509097E+04  -0.116968E-01   0.501915E+04   0.482115E+04   0.921012E+00
   0.392497E+00   0.525030E+04   0.374090E+04   0.200121E+00   0.199787E+00   0.000000E+00   0.501198E+04   0.501198E+04   0.501198E+04  -0.115153E-01   0.494151E+04   0.474489E+04   0.905508E+00
   0.396442E+00   0.516955E+04   0.367628E+04   0.193078E+00   0.192756E+00   0.000000E+00   0.493377E+04   0.493377E+04   0.493377E+04  -0.113356E-01   0.486463E+04   0.466943E+04   0.890030E+00
   0.400426E+00   0.508994E+04   0.361344E+04   0.186287E+00   0.185976E+00   0.000000E+00   0.485680E+04   0.485680E+04   0.485681E+04  -0.111588E-01   0.478893E+04   0.459541E+04   0.873592E+00
   0.404450E+00   0.501180E+04   0.355346E+04   0.179759E+00   0.179459E+00   0.000000E+00   0.478153E+04   0.478153E+04   0.478154E+04  -0.109858E-01   0.471484E+04   0.452341E+04   0.855532E+00
   0.408515E+00   0.493532E+04   0.349695E+04   0.173493E+00   0.173204E+00   0.000000E+00   0.470821E+04   0.470821E+04   0.470821E+04  -0.108174E-01   0.464259E+04   0.445374E+04   0.835576E+00
   0.412621E+00   0.486052E+04   0.344399E+04   0.167483E+00   0.167203E+00   0.000000E+00   0.463686E+04   0.463686E+04   0.463686E+04  -0.106534E-01   0.457221E+04   0.438642E+04   0.813852E+00
   0.416768E+00   0.478728E+04   0.339420E+04   0.161711E+00   0.161441E+00   0.000000E+00   0.456732E+04   0.456732E+04   0.456732E+04  -0.104937E-01   0.450354E+04   0.432120E+04   0.790820E+00
   0.420956E+00   0.471546E+04   0.334687E+04   0.156161E+00   0.155900E+00   0.000000E+00   0.449937E+04   0.449937E+04   0.449937E+04  -0.103375E-01   0.443641E+04   0.425774E+04   0.767177E+00
   0.425187E+00   0.464493E+04   0.330117E+04   0.150814E+00   0.150562E+00   0.000000E+00   0.443276E+04   0.443276E+04   0.443276E+04  -0.101845E-01   0.437058E+04   0.419564E+04   0.743709E+00
   0.429460E+00   0.457553E+04   0.325618E+04   0.145652E+00   0.145409E+00   0.000000E+00   0.436721E+04   0.436721E+04   0.436722E+04  -0.100339E-01   0.430581E+04   0.413446E+04   0.721168E+00
   0.433776E+00   0.450704E+04   0.321103E+04   0.140657E+00   0.140422E+00   0.000000E+00   0.430241E+04   0.430241E+04   0.430241E+04  -0.988501E-02   0.424180E+04   0.407378E+04   0.700136E+00
   0.438136E+00   0.443924E+04   0.316503E+04   0.135814E+00   0.135588E+00   0.000000E+00   0.423805E+04   0.423805E+04   0.423805E+04  -0.973715E-02   0.417828E+04   0.401322E+04   0.680952E+00
   0.442539E+00   0.437200E+04   0.311788E+04   0.131114E+00   0.130895E+00   0.000000E+00   0.417398E+04   0.417398E+04   0.417399E+04  -0.958995E-02   0.411510E+04   0.395262E+04   0.663666E+00
   0.446987E+00   0.430536E+04   0.306967E+04   0.126553E+00   0.126342E+00   0.000000E+00   0.411025E+04   0.411025E+04   0.411025E+04  -0.944352E-02   0.405230E+04   0.389204E+04   0.648071E+00
   0.451479E+00   0.423940E+04   0.302082E+04   0.122134E+00   0.121930E+00   0.000000E+00   0.404699E+04   0.404699E+04   0.404699E+04  -0.929818E-02   0.399000E+04   0.383170E+04   0.633756E+00
   0.456016E+00   0.417420E+04   0.297186E+04   0.117857E+00   0.117660E+00   0.000000E+00   0.398436E+04   0.398436E+04   0.398436E+04  -0.915427E-02   0.392833E+04   0.377186E+04   0.620204E+00
   0.460599E+00   0.410980E+04   0.292339E+04   0.113724E+00   0.113534E+00   0.000000E+00   0.392247E+04   0.392247E+04   0.392247E+04  -0.901209E-02   0.386740E+04   0.371275E+04   0.606893E+00
   0.465229E+00   0.404631E+04   0.287600E+04   0.109736E+00   0.109553E+00   0.000000E+00   0.386153E+04   0.386153E+04   0.386153E+04  -0.887206E-02   0.380738E+04   0.365465E+04   0.593396E+00
   0.469904E+00   0.398390E+04   0.283018E+04   0.105895E+00   0.105718E+00   0.000000E+00   0.380173E+04   0.380173E+04   0.380173E+04  -0.873468E-02   0.374846E+04   0.359782E+04   0.579450E+00
   0.474627E+00   0.392265E+04   0.278621E+04   0.102200E+00   0.102030E+00   0.000000E+00   0.374321E+04   0.374321E+04   0.374321E+04  -0.860023E-02   0.369077E+04   0.354241E+04   0.564985E+00
   0.479397E+00   0.386254E+04   0.274400E+04   0.986451E-01   0.984804E-01   0.000000E+00   0.368593E+04   0.368593E+04   0.368593E+04  -0.846862E-02   0.363426E+04   0.348836E+04   0.550119E+00
   0.484215E+00   0.380345E+04   0.270321E+04   0.952200E-01   0.950610E-01   0.000000E+00   0.362972E+04   0.362972E+04   0.362973E+04  -0.833948E-02   0.357880E+04   0.343545E+04   0.535100E+00
   0.489082E+00   0.374529E+04   0.266344E+04   0.919169E-01   0.917635E-01   0.000000E+00   0.357447E+04   0.357447E+04   0.357447E+04  -0.821253E-02   0.352426E+04   0.338349E+04   0.520249E+00
   0.493997E+00   0.368805E+04   0.262430E+04   0.887290E-01   0.885808E-01   0.000000E+00   0.352009E+04   0.352009E+04   0.352009E+04  -0.808758E-02   0.347058E+04   0.333233E+04   0.505879E+00
   0.498961E+00   0.363165E+04   0.258542E+04   0.856491E-01   0.855060E-01   0.000000E+00   0.346645E+04   0.346645E+04   0.346646E+04  -0.796436E-02   0.341767E+04   0.328179E+04   0.492226E+00
   0.503976E+00   0.357593E+04   0.254646E+04   0.826688E-01   0.825307E-01   0.000000E+00   0.341338E+04   0.341338E+04   0.341339E+04  -0.784243E-02   0.336533E+04   0.323166E+04   0.479404E+00
   0.509041E+00   0.352082E+04   0.250726E+04   0.797831E-01   0.796499E-01   0.000000E+00   0.336078E+04   0.336078E+04   0.336079E+04  -0.772158E-02   0.331347E+04   0.318184E+04   0.467401E+00
   0.514157E+00   0.346635E+04   0.246798E+04   0.769908E-01   0.768622E-01   0.000000E+00   0.330871E+04   0.330871E+04   0.330872E+04  -0.760194E-02   0.326215E+04   0.313241E+04   0.456088E+00
   0.519324E+00   0.341262E+04   0.242890E+04   0.742924E-01   0.741683E-01   0.000000E+00   0.325730E+04   0.325730E+04   0.325730E+04  -0.748381E-02   0.321148E+04   0.308356E+04   0.445265E+00
   0.524544E+00   0.335965E+04   0.239027E+04   0.716862E-01   0.715665E-01   0.000000E+00   0.320659E+04   0.320659E+04   0.320659E+04  -0.736731E-02   0.316152E+04   0.303537E+04   0.434715E+00
   0.529816E+00   0.330742E+04   0.235233E+04   0.691705E-01   0.690550E-01   0.000000E+00   0.315662E+04   0.315662E+04   0.315662E+04  -0.725249E-02   0.311227E+04   0.298792E+04   0.424256E+00
   0.535141E+00   0.325599E+04   0.231528E+04   0.667444E-01   0.666330E-01   0.000000E+00   0.310746E+04   0.310746E+04   0.310746E+04  -0.713954E-02   0.306381E+04   0.294131E+04   0.413780E+00
   0.540518E+00   0.320544E+04   0.227926E+04   0.644071E-01   0.642995E-01   0.000000E+00   0.305920E+04   0.305920E+04   0.305921E+04  -0.702868E-02   0.301623E+04   0.289564E+04   0.403265E+00
   0.545951E+00   0.315574E+04   0.224421E+04   0.621544E-01   0.620506E-01   0.000000E+00   0.301182E+04   0.301182E+04   0.301182E+04  -0.691981E-02   0.296950E+04   0.285087E+04   0.392767E+00
   0.551438E+00   0.310681E+04   0.220991E+04   0.599813E-01   0.598812E-01   0.000000E+00   0.296519E+04   0.296519E+04   0.296519E+04  -0.681268E-02   0.292351E+04   0.280685E+04   0.382397E+00
   0.556980E+00   0.305859E+04   0.217618E+04   0.578838E-01   0.577872E-01   0.000000E+00   0.291926E+04   0.291926E+04   0.291926E+04  -0.670716E-02   0.287820E+04   0.276349E+04   0.372277E+00
   0.562577E+00   0.301111E+04   0.214288E+04   0.558591E-01   0.557659E-01   0.000000E+00   0.287402E+04   0.287402E+04   0.287402E+04  -0.660321E-02   0.283358E+04   0.272076E+04   0.362513E+00
   0.568232E+00   0.296431E+04   0.210985E+04   0.539031E-01   0.538131E-01   0.000000E+00   0.282939E+04   0.282939E+04   0.282939E+04  -0.650067E-02   0.278957E+04   0.267855E+04   0.353155E+00
   0.573942E+00   0.291810E+04   0.207699E+04   0.520123E-01   0.519255E-01   0.000000E+00   0.278529E+04   0.278529E+04   0.278530E+04  -0.639936E-02   0.274609E+04   0.263680E+04   0.344203E+00
   0.579711E+00   0.287250E+04   0.204435E+04   0.501850E-01   0.501012E-01   0.000000E+00   0.274174E+04   0.274174E+04   0.274175E+04  -0.629930E-02   0.270316E+04   0.259553E+04   0.335605E+00
   0.585537E+00   0.282758E+04   0.201209E+04   0.484209E-01   0.483401E-01   0.000000E+00   0.269882E+04   0.269882E+04   0.269882E+04  -0.620068E-02   0.266085E+04   0.255484E+04   0.327281E+00
   0.591421E+00   0.278332E+04   0.198030E+04   0.467180E-01   0.466400E-01   0.000000E+00   0.265653E+04   0.265653E+04   0.265653E+04  -0.610351E-02   0.261917E+04   0.251474E+04   0.319147E+00
   0.597365E+00   0.273969E+04   0.194904E+04   0.450743E-01   0.449991E-01   0.000000E+00   0.261485E+04   0.261485E+04   0.261485E+04  -0.600775E-02   0.257808E+04   0.247525E+04   0.311141E+00
   0.603369E+00   0.269673E+04   0.191840E+04   0.434888E-01   0.434162E-01   0.000000E+00   0.257384E+04   0.257384E+04   0.257384E+04  -0.591352E-02   0.253764E+04   0.243642E+04   0.303234E+00
   0.609433E+00   0.265448E+04   0.188842E+04   0.419601E-01   0.418901E-01   0.000000E+00   0.253353E+04   0.253353E+04   0.253353E+04  -0.582090E-02   0.249789E+04   0.239828E+04   0.295435E+00
   0.615558E+00   0.261289E+04   0.185900E+04   0.404856E-01   0.404179E-01   0.000000E+00   0.249385E+04   0.249385E+04   0.249386E+04  -0.572976E-02   0.245877E+04   0.236077E+04   0.287778E+00
   0.621744E+00   0.257189E+04   0.183002E+04   0.390619E-01   0.389967E-01   0.000000E+00   0.245475E+04   0.245475E+04   0.245475E+04  -0.563991E-02   0.242021E+04   0.232379E+04   0.280305E+00
   0.627993E+00   0.253151E+04   0.180145E+04   0.376879E-01   0.376250E-01   0.000000E+00   0.241624E+04   0.241624E+04   0.241624E+04  -0.555142E-02   0.238223E+04   0.228737E+04   0.273052E+00
   0.634305E+00   0.249174E+04   0.177324E+04   0.363617E-01   0.363009E-01   0.000000E+00   0.237830E+04   0.237830E+04   0.237830E+04  -0.546426E-02   0.234482E+04   0.225147E+04   0.266036E+00
   0.640679E+00   0.245253E+04   0.174533E+04   0.350808E-01   0.350222E-01   0.000000E+00   0.234087E+04   0.234087E+04   0.234087E+04  -0.537826E-02   0.230792E+04   0.221603E+04   0.259251E+00
   0.647118E+00   0.241387E+04   0.171774E+04   0.338438E-01   0.337873E-01   0.000000E+00   0.230395E+04   0.230395E+04   0.230395E+04  -0.529344E-02   0.227152E+04   0.218107E+04   0.252672E+00
   0.653622E+00   0.237580E+04   0.169057E+04   0.326503E-01   0.325958E-01   0.000000E+00   0.226761E+04   0.226761E+04   0.226761E+04  -0.520994E-02   0.223569E+04   0.214664E+04   0.246268E+00
   0.660191E+00   0.233831E+04   0.166381E+04   0.314985E-01   0.314459E-01   0.000000E+00   0.223181E+04   0.223181E+04   0.223181E+04  -0.512769E-02   0.220040E+04   0.211274E+04   0.240008E+00
   0.666826E+00   0.230136E+04   0.163748E+04   0.303869E-01   0.303361E-01   0.000000E+00   0.219654E+04   0.219654E+04   0.219654E+04  -0.504665E-02   0.216562E+04   0.207935E+04   0.233875E+00
   0.673528E+00   0.226499E+04   0.161162E+04   0.293146E-01   0.292656E-01   0.000000E+00   0.216183E+04   0.216183E+04   0.216183E+04  -0.496691E-02   0.213140E+04   0.204650E+04   0.227865E+00
   0.680297E+00   0.222920E+04   0.158622E+04   0.282802E-01   0.282330E-01   0.000000E+00   0.212768E+04   0.212768E+04   0.212768E+04  -0.488844E-02   0.209773E+04   0.201418E+04   0.221988E+00
   0.687134E+00   0.219392E+04   0.156118E+04   0.272817E-01   0.272362E-01   0.000000E+00   0.209401E+04   0.209401E+04   0.209401E+04  -0.481110E-02   0.206454E+04   0.198233E+04   0.216255E+00
   0.694039E+00   0.215918E+04   0.153651E+04   0.263183E-01   0.262744E-01   0.000000E+00   0.206086E+04   0.206086E+04   0.206087E+04  -0.473494E-02   0.203185E+04   0.195096E+04   0.210678E+00
   0.701015E+00   0.212498E+04   0.151220E+04   0.253886E-01   0.253462E-01   0.000000E+00   0.202823E+04   0.202823E+04   0.202823E+04  -0.465995E-02   0.199967E+04   0.192007E+04   0.205259E+00
   0.708060E+00   0.209127E+04   0.148820E+04   0.244911E-01   0.244502E-01   0.000000E+00   0.199605E+04   0.199605E+04   0.199605E+04  -0.458601E-02   0.196794E+04   0.188960E+04   0.199993E+00
   0.715177E+00   0.205805E+04   0.146454E+04   0.236248E-01   0.235853E-01   0.000000E+00   0.196434E+04   0.196434E+04   0.196434E+04  -0.451317E-02   0.193668E+04   0.185958E+04   0.194869E+00
   0.722364E+00   0.202537E+04   0.144128E+04   0.227893E-01   0.227513E-01   0.000000E+00   0.193315E+04   0.193315E+04   0.193315E+04  -0.444150E-02   0.190593E+04   0.183005E+04   0.189867E+00
   0.729624E+00   0.199317E+04   0.141836E+04   0.219828E-01   0.219461E-01   0.000000E+00   0.190241E+04   0.190241E+04   0.190241E+04  -0.437087E-02   0.187562E+04   0.180095E+04   0.184985E+00
   0.736957E+00   0.196144E+04   0.139579E+04   0.212046E-01   0.211692E-01   0.000000E+00   0.187213E+04   0.187213E+04   0.187213E+04  -0.430131E-02   0.184577E+04   0.177229E+04   0.180220E+00
   0.744363E+00   0.193023E+04   0.137360E+04   0.204540E-01   0.204199E-01   0.000000E+00   0.184234E+04   0.184234E+04   0.184234E+04  -0.423286E-02   0.181640E+04   0.174410E+04   0.175571E+00
   0.751844E+00   0.189947E+04   0.135173E+04   0.197297E-01   0.196967E-01   0.000000E+00   0.181299E+04   0.181299E+04   0.181299E+04  -0.416543E-02   0.178746E+04   0.171631E+04   0.171040E+00
   0.759400E+00   0.186917E+04   0.133018E+04   0.190306E-01   0.189988E-01   0.000000E+00   0.178407E+04   0.178407E+04   0.178407E+04  -0.409899E-02   0.175894E+04   0.168894E+04   0.166626E+00
   0.767032E+00   0.183936E+04   0.130897E+04   0.183562E-01   0.183255E-01   0.000000E+00   0.175561E+04   0.175561E+04   0.175561E+04  -0.403360E-02   0.173089E+04   0.166200E+04   0.162328E+00
   0.774741E+00   0.180997E+04   0.128806E+04   0.177053E-01   0.176757E-01   0.000000E+00   0.172757E+04   0.172757E+04   0.172757E+04  -0.396917E-02   0.170324E+04   0.163546E+04   0.158142E+00
   0.782527E+00   0.178104E+04   0.126746E+04   0.170773E-01   0.170488E-01   0.000000E+00   0.169995E+04   0.169995E+04   0.169995E+04  -0.390571E-02   0.167601E+04   0.160931E+04   0.154064E+00
